Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
54,No,Travel_Rarely,397,Human Resources,19,Master,Medical,1,698,Satisfied,Male,88,Involved,3,Human Resources,Mid,Married,10725,6729,2,Y,No,15,Satisfied,Satisfied,80,1,16,1,Very-Good,9,7,7,1
36,No,Travel_Rarely,913,Research & Development,9,College,Medical,1,699,Medium,Male,48,Medium,2,Manufacturing Director,Mid,Divorced,8847,13934,2,Y,Yes,11,Satisfied,Satisfied,80,1,13,2,Good,3,2,0,2
27,No,Travel_Rarely,1115,Research & Development,3,Master,Medical,1,700,Low,Male,54,Medium,1,Research Scientist,Highly-Satisfied,Single,2045,15174,0,Y,No,13,Satisfied,Highly-Satisfied,80,0,5,0,Good,4,2,1,1
20,Yes,Travel_Rarely,1362,Research & Development,10,Below College,Medical,1,701,Highly Satisfied,Male,32,Involved,1,Research Scientist,Satisfied,Single,1009,26999,1,Y,Yes,11,Satisfied,Highly-Satisfied,80,0,1,5,Good,1,0,1,1
33,Yes,Travel_Frequently,1076,Research & Development,3,Bachelor,Life Sciences,1,702,Low,Male,70,Involved,1,Research Scientist,Low,Single,3348,3164,1,Y,Yes,11,Satisfied,Low,80,0,10,3,Good,10,8,9,7
35,No,Non-Travel,727,Research & Development,3,Bachelor,Life Sciences,1,704,Satisfied,Male,41,Medium,1,Laboratory Technician,Satisfied,Married,1281,16900,1,Y,No,18,Satisfied,Satisfied,80,2,1,3,Good,1,0,0,0
23,No,Travel_Rarely,885,Research & Development,4,Bachelor,Medical,1,705,Low,Male,58,Highly-Involved,1,Research Scientist,Low,Married,2819,8544,2,Y,No,16,Satisfied,Low,80,1,5,3,Very-Good,3,2,0,2
25,No,Travel_Rarely,810,Sales,8,Bachelor,Life Sciences,1,707,Highly Satisfied,Male,57,Highly-Involved,2,Sales Executive,Mid,Married,4851,15678,0,Y,No,22,Highly-Satisfied,Satisfied,80,1,4,4,Good,3,2,1,2
38,No,Travel_Rarely,243,Sales,7,Master,Marketing,1,709,Highly Satisfied,Female,46,Medium,2,Sales Executive,Highly-Satisfied,Single,4028,7791,0,Y,No,20,Highly-Satisfied,Low,80,0,8,2,Good,7,7,0,5
29,No,Travel_Frequently,806,Research & Development,1,Master,Life Sciences,1,710,Medium,Male,76,Low,1,Research Scientist,Highly-Satisfied,Divorced,2720,18959,1,Y,No,18,Satisfied,Highly-Satisfied,80,1,10,5,Good,10,7,2,8
48,No,Travel_Rarely,817,Sales,2,Below College,Marketing,1,712,Medium,Male,56,Highly-Involved,2,Sales Executive,Mid,Married,8120,18597,3,Y,No,12,Satisfied,Highly-Satisfied,80,0,12,3,Good,2,2,2,2
27,No,Travel_Frequently,1410,Sales,3,Below College,Medical,1,714,Highly Satisfied,Female,71,Highly-Involved,2,Sales Executive,Highly-Satisfied,Divorced,4647,16673,1,Y,Yes,20,Highly-Satisfied,Medium,80,2,6,3,Good,6,5,0,4
37,No,Travel_Rarely,1225,Research & Development,10,College,Life Sciences,1,715,Highly Satisfied,Male,80,Highly-Involved,1,Research Scientist,Highly-Satisfied,Single,4680,15232,3,Y,No,17,Satisfied,Low,80,0,4,2,Good,1,0,0,0
50,No,Travel_Rarely,1207,Research & Development,28,Below College,Medical,1,716,Highly Satisfied,Male,74,Highly-Involved,1,Laboratory Technician,Satisfied,Married,3221,3297,1,Y,Yes,11,Satisfied,Satisfied,80,3,20,3,Good,20,8,3,8
34,No,Travel_Rarely,1442,Research & Development,9,Bachelor,Medical,1,717,Highly Satisfied,Female,46,Medium,3,Healthcare Representative,Mid,Single,8621,17654,1,Y,No,14,Satisfied,Medium,80,0,9,3,Very-Good,8,7,7,7
24,Yes,Travel_Rarely,693,Sales,3,College,Life Sciences,1,720,Low,Female,65,Involved,2,Sales Executive,Satisfied,Single,4577,24785,9,Y,No,14,Satisfied,Low,80,0,4,3,Good,2,2,2,0
39,No,Travel_Rarely,408,Research & Development,2,Master,Technical Degree,1,721,Highly Satisfied,Female,80,Medium,2,Healthcare Representative,Satisfied,Single,4553,20978,1,Y,No,11,Satisfied,Low,80,0,20,4,Good,20,7,11,10
32,No,Travel_Rarely,929,Sales,10,Bachelor,Marketing,1,722,Highly Satisfied,Male,55,Involved,2,Sales Executive,Highly-Satisfied,Single,5396,21703,1,Y,No,12,Satisfied,Highly-Satisfied,80,0,10,2,Mid,10,7,0,8
50,Yes,Travel_Frequently,562,Sales,8,College,Technical Degree,1,723,Medium,Male,50,Involved,2,Sales Executive,Satisfied,Married,6796,23452,3,Y,Yes,14,Satisfied,Low,80,1,18,4,Good,4,3,1,3
38,No,Travel_Rarely,827,Research & Development,1,Master,Life Sciences,1,724,Medium,Female,33,Highly-Involved,2,Healthcare Representative,Highly-Satisfied,Single,7625,19383,0,Y,No,13,Satisfied,Satisfied,80,0,10,4,Mid,9,7,1,8
27,No,Travel_Rarely,608,Research & Development,1,College,Life Sciences,1,725,Satisfied,Female,68,Involved,3,Manufacturing Director,Low,Married,7412,6009,1,Y,No,11,Satisfied,Highly-Satisfied,80,0,9,3,Good,9,7,0,7
32,No,Travel_Rarely,1018,Research & Development,3,College,Life Sciences,1,727,Satisfied,Female,39,Involved,3,Research Director,Highly-Satisfied,Single,11159,19373,3,Y,No,15,Satisfied,Highly-Satisfied,80,0,10,6,Good,7,7,7,7
47,No,Travel_Rarely,703,Sales,14,Master,Marketing,1,728,Highly Satisfied,Male,42,Involved,2,Sales Executive,Low,Single,4960,11825,2,Y,No,12,Satisfied,Highly-Satisfied,80,0,20,2,Good,7,7,1,7
40,No,Travel_Frequently,580,Sales,5,Master,Life Sciences,1,729,Highly Satisfied,Male,48,Medium,3,Sales Executive,Low,Married,10475,23772,5,Y,Yes,21,Highly-Satisfied,Satisfied,80,1,20,2,Good,18,13,1,12
53,No,Travel_Rarely,970,Research & Development,7,Bachelor,Life Sciences,1,730,Satisfied,Male,59,Highly-Involved,4,Research Director,Satisfied,Married,14814,13514,3,Y,No,19,Satisfied,Satisfied,80,0,32,3,Good,5,1,1,3
41,No,Travel_Rarely,427,Human Resources,10,Master,Human Resources,1,731,Medium,Male,73,Medium,5,Manager,Highly-Satisfied,Divorced,19141,8861,3,Y,No,15,Satisfied,Medium,80,3,23,2,Mid,21,6,12,6
60,No,Travel_Rarely,1179,Sales,16,Master,Marketing,1,732,Low,Male,84,Involved,2,Sales Executive,Low,Single,5405,11924,8,Y,No,14,Satisfied,Highly-Satisfied,80,0,10,1,Good,2,2,2,2
27,No,Travel_Frequently,294,Research & Development,10,College,Life Sciences,1,733,Highly Satisfied,Male,32,Involved,3,Manufacturing Director,Low,Divorced,8793,4809,1,Y,No,21,Highly-Satisfied,Satisfied,80,2,9,4,Mid,9,7,1,7
41,No,Travel_Rarely,314,Human Resources,1,Bachelor,Human Resources,1,734,Highly Satisfied,Male,59,Medium,5,Manager,Satisfied,Married,19189,19562,1,Y,No,12,Satisfied,Medium,80,1,22,3,Good,22,7,2,10
50,No,Travel_Rarely,316,Sales,8,Master,Marketing,1,738,Highly Satisfied,Male,54,Involved,1,Sales Representative,Mid,Married,3875,9983,7,Y,No,15,Satisfied,Highly-Satisfied,80,1,4,2,Good,2,2,2,2
28,Yes,Travel_Rarely,654,Research & Development,1,College,Life Sciences,1,741,Low,Female,67,Low,1,Research Scientist,Mid,Single,2216,3872,7,Y,Yes,13,Satisfied,Highly-Satisfied,80,0,10,4,Good,7,7,3,7
36,No,Non-Travel,427,Research & Development,8,Bachelor,Life Sciences,1,742,Low,Female,63,Highly-Involved,3,Research Director,Low,Married,11713,20335,9,Y,No,14,Satisfied,Low,80,1,10,2,Good,8,7,0,5
38,No,Travel_Rarely,168,Research & Development,1,Bachelor,Life Sciences,1,743,Satisfied,Female,81,Involved,3,Manufacturing Director,Satisfied,Single,7861,15397,4,Y,Yes,14,Satisfied,Highly-Satisfied,80,0,10,4,Very-Good,1,0,0,0
44,No,Non-Travel,381,Research & Development,24,Bachelor,Medical,1,744,Low,Male,49,Low,1,Laboratory Technician,Satisfied,Single,3708,2104,2,Y,No,14,Satisfied,Satisfied,80,0,9,5,Good,5,2,1,4
47,No,Travel_Frequently,217,Sales,3,Bachelor,Medical,1,746,Highly Satisfied,Female,49,Involved,4,Sales Executive,Satisfied,Divorced,13770,10225,9,Y,Yes,12,Satisfied,Highly-Satisfied,80,2,28,2,Mid,22,2,11,13
30,No,Travel_Rarely,501,Sales,27,Doctor,Marketing,1,747,Satisfied,Male,99,Involved,2,Sales Executive,Highly-Satisfied,Divorced,5304,25275,7,Y,No,23,Highly-Satisfied,Highly-Satisfied,80,1,10,2,Mid,8,7,7,7
29,No,Travel_Rarely,1396,Sales,10,Bachelor,Life Sciences,1,749,Satisfied,Male,99,Involved,1,Sales Representative,Satisfied,Single,2642,2755,1,Y,No,11,Satisfied,Satisfied,80,0,1,6,Good,1,0,0,0
42,Yes,Travel_Frequently,933,Research & Development,19,Bachelor,Medical,1,752,Satisfied,Male,57,Highly-Involved,1,Research Scientist,Satisfied,Divorced,2759,20366,6,Y,Yes,12,Satisfied,Highly-Satisfied,80,0,7,2,Good,2,2,2,2
43,No,Travel_Frequently,775,Sales,15,Bachelor,Life Sciences,1,754,Highly Satisfied,Male,47,Medium,2,Sales Executive,Highly-Satisfied,Married,6804,23683,3,Y,No,18,Satisfied,Satisfied,80,1,7,5,Good,2,2,2,2
34,No,Travel_Rarely,970,Research & Development,8,College,Medical,1,757,Medium,Female,96,Involved,2,Healthcare Representative,Satisfied,Single,6142,7360,3,Y,No,11,Satisfied,Highly-Satisfied,80,0,10,2,Good,5,1,4,3
23,No,Travel_Rarely,650,Research & Development,9,Below College,Medical,1,758,Medium,Male,37,Involved,1,Laboratory Technician,Low,Married,2500,4344,1,Y,No,14,Satisfied,Highly-Satisfied,80,1,5,2,Very-Good,4,3,0,2
39,No,Travel_Rarely,141,Human Resources,3,Bachelor,Human Resources,1,760,Satisfied,Female,44,Highly-Involved,2,Human Resources,Mid,Married,6389,18767,9,Y,No,15,Satisfied,Satisfied,80,1,12,3,Low,8,3,3,6
56,No,Travel_Rarely,832,Research & Development,9,Bachelor,Medical,1,762,Satisfied,Male,81,Involved,4,Healthcare Representative,Highly-Satisfied,Married,11103,20420,7,Y,No,11,Satisfied,Satisfied,80,0,30,1,Mid,10,7,1,1
40,No,Travel_Rarely,804,Research & Development,2,Below College,Medical,1,763,Highly Satisfied,Female,86,Medium,1,Research Scientist,Highly-Satisfied,Single,2342,22929,0,Y,Yes,20,Highly-Satisfied,Highly-Satisfied,80,0,5,2,Mid,4,2,2,3
27,No,Travel_Rarely,975,Research & Development,7,Bachelor,Medical,1,764,Highly Satisfied,Female,55,Medium,2,Healthcare Representative,Low,Single,6811,23398,8,Y,No,19,Satisfied,Low,80,0,9,2,Low,7,6,0,7
29,No,Travel_Rarely,1090,Sales,10,Bachelor,Marketing,1,766,Highly Satisfied,Male,83,Involved,1,Sales Representative,Mid,Divorced,2297,17967,1,Y,No,14,Satisfied,Highly-Satisfied,80,2,2,2,Good,2,2,2,2
53,No,Travel_Rarely,346,Research & Development,6,Bachelor,Life Sciences,1,769,Highly Satisfied,Male,86,Involved,2,Laboratory Technician,Highly-Satisfied,Single,2450,10919,2,Y,No,17,Satisfied,Highly-Satisfied,80,0,19,4,Good,2,2,2,2
35,No,Non-Travel,1225,Research & Development,2,Master,Life Sciences,1,771,Highly Satisfied,Female,61,Involved,2,Healthcare Representative,Low,Divorced,5093,4761,2,Y,No,11,Satisfied,Low,80,1,16,2,Very-Good,1,0,0,0
32,No,Travel_Frequently,430,Research & Development,24,Master,Life Sciences,1,772,Low,Male,80,Involved,2,Laboratory Technician,Highly-Satisfied,Married,5309,21146,1,Y,No,15,Satisfied,Highly-Satisfied,80,2,10,2,Good,10,8,4,7
38,No,Travel_Rarely,268,Research & Development,2,Doctor,Medical,1,773,Highly Satisfied,Male,92,Involved,1,Research Scientist,Satisfied,Married,3057,20471,6,Y,Yes,13,Satisfied,Medium,80,1,6,0,Low,1,0,0,1
34,No,Travel_Rarely,167,Research & Development,8,Doctor,Life Sciences,1,775,Medium,Female,32,Involved,2,Manufacturing Director,Low,Divorced,5121,4187,3,Y,No,14,Satisfied,Satisfied,80,1,7,3,Good,0,0,0,0
52,No,Travel_Rarely,621,Sales,3,Master,Marketing,1,776,Satisfied,Male,31,Medium,4,Manager,Low,Married,16856,10084,1,Y,No,11,Satisfied,Low,80,0,34,3,Very-Good,34,6,1,16
33,Yes,Travel_Rarely,527,Research & Development,1,Master,Other,1,780,Highly Satisfied,Male,63,Involved,1,Research Scientist,Highly-Satisfied,Single,2686,5207,1,Y,Yes,13,Satisfied,Satisfied,80,0,10,2,Mid,10,9,7,8
25,No,Travel_Rarely,883,Sales,26,Below College,Medical,1,781,Satisfied,Female,32,Involved,2,Sales Executive,Highly-Satisfied,Single,6180,22807,1,Y,No,23,Highly-Satisfied,Medium,80,0,6,5,Mid,6,5,1,4
45,No,Travel_Rarely,954,Sales,2,College,Technical Degree,1,783,Medium,Male,46,Low,2,Sales Representative,Satisfied,Single,6632,12388,0,Y,No,13,Satisfied,Low,80,0,9,3,Good,8,7,3,1
23,No,Travel_Rarely,310,Research & Development,10,Below College,Medical,1,784,Low,Male,79,Highly-Involved,1,Research Scientist,Satisfied,Single,3505,19630,1,Y,No,18,Satisfied,Highly-Satisfied,80,0,2,3,Good,2,2,0,2
47,Yes,Travel_Frequently,719,Sales,27,College,Life Sciences,1,785,Medium,Female,77,Highly-Involved,2,Sales Executive,Satisfied,Single,6397,10339,4,Y,Yes,12,Satisfied,Highly-Satisfied,80,0,8,2,Good,5,4,1,3
34,No,Travel_Rarely,304,Sales,2,Bachelor,Other,1,786,Highly Satisfied,Male,60,Involved,2,Sales Executive,Highly-Satisfied,Single,6274,18686,1,Y,No,22,Highly-Satisfied,Satisfied,80,0,6,5,Good,6,5,1,4
55,Yes,Travel_Rarely,725,Research & Development,2,Bachelor,Medical,1,787,Highly Satisfied,Male,78,Involved,5,Manager,Low,Married,19859,21199,5,Y,Yes,13,Satisfied,Highly-Satisfied,80,1,24,2,Good,5,2,1,4
36,No,Non-Travel,1434,Sales,8,Master,Life Sciences,1,789,Low,Male,76,Medium,3,Sales Executive,Low,Single,7587,14229,1,Y,No,15,Satisfied,Medium,80,0,10,1,Good,10,7,0,9
52,No,Non-Travel,715,Research & Development,19,Master,Medical,1,791,Highly Satisfied,Male,41,Involved,1,Research Scientist,Highly-Satisfied,Married,4258,26589,0,Y,No,18,Satisfied,Low,80,1,5,3,Good,4,3,1,2
26,No,Travel_Frequently,575,Research & Development,1,College,Life Sciences,1,792,Low,Female,71,Low,1,Laboratory Technician,Highly-Satisfied,Divorced,4364,5288,3,Y,No,14,Satisfied,Low,80,1,5,2,Good,2,2,2,0
29,No,Travel_Rarely,657,Research & Development,27,Bachelor,Medical,1,793,Medium,Female,66,Involved,2,Healthcare Representative,Satisfied,Married,4335,25549,4,Y,No,12,Satisfied,Low,80,1,11,3,Mid,8,7,1,1
26,Yes,Travel_Rarely,1146,Sales,8,Bachelor,Technical Degree,1,796,Highly Satisfied,Male,38,Medium,2,Sales Executive,Low,Single,5326,3064,6,Y,No,17,Satisfied,Satisfied,80,0,6,2,Mid,4,3,1,2
34,No,Travel_Rarely,182,Research & Development,1,Master,Life Sciences,1,797,Medium,Female,72,Highly-Involved,1,Research Scientist,Highly-Satisfied,Single,3280,13551,2,Y,No,16,Satisfied,Satisfied,80,0,10,2,Good,4,2,1,3
54,No,Travel_Rarely,376,Research & Development,19,Master,Medical,1,799,Highly Satisfied,Female,95,Involved,2,Manufacturing Director,Low,Divorced,5485,22670,9,Y,Yes,11,Satisfied,Medium,80,2,9,4,Good,5,3,1,4
27,No,Travel_Frequently,829,Sales,8,Below College,Marketing,1,800,Satisfied,Male,84,Involved,2,Sales Executive,Highly-Satisfied,Married,4342,24008,0,Y,No,19,Satisfied,Medium,80,1,5,3,Good,4,2,1,1
37,No,Travel_Rarely,571,Research & Development,10,Below College,Life Sciences,1,802,Highly Satisfied,Female,82,Involved,1,Research Scientist,Low,Divorced,2782,19905,0,Y,Yes,13,Satisfied,Medium,80,2,6,3,Mid,5,3,4,3
38,No,Travel_Frequently,240,Research & Development,2,Master,Life Sciences,1,803,Low,Female,75,Highly-Involved,2,Manufacturing Director,Low,Single,5980,26085,6,Y,Yes,12,Satisfied,Highly-Satisfied,80,0,17,2,Good,15,7,4,12
34,No,Travel_Rarely,121,Research & Development,2,Master,Medical,1,804,Satisfied,Female,86,Medium,1,Research Scientist,Low,Single,4381,7530,1,Y,No,11,Satisfied,Satisfied,80,0,6,3,Good,6,5,1,3
35,No,Travel_Rarely,384,Sales,8,Master,Life Sciences,1,805,Low,Female,72,Involved,1,Sales Representative,Highly-Satisfied,Married,2572,20317,1,Y,No,16,Satisfied,Medium,80,1,3,1,Mid,3,2,0,2
30,No,Travel_Rarely,921,Research & Development,1,Bachelor,Life Sciences,1,806,Highly Satisfied,Male,38,Low,1,Laboratory Technician,Satisfied,Married,3833,24375,3,Y,No,21,Highly-Satisfied,Satisfied,80,2,7,2,Good,2,2,0,2
40,No,Travel_Frequently,791,Research & Development,2,College,Medical,1,807,Satisfied,Female,38,Highly-Involved,2,Healthcare Representative,Mid,Married,4244,9931,1,Y,No,24,Highly-Satisfied,Highly-Satisfied,80,1,8,2,Good,8,7,3,7
34,No,Travel_Rarely,1111,Sales,8,College,Life Sciences,1,808,Satisfied,Female,93,Involved,2,Sales Executive,Low,Married,6500,13305,5,Y,No,17,Satisfied,Medium,80,1,6,1,Good,3,2,1,2
42,No,Travel_Frequently,570,Research & Development,8,Bachelor,Life Sciences,1,809,Medium,Male,66,Involved,5,Manager,Highly-Satisfied,Divorced,18430,16225,1,Y,No,13,Satisfied,Medium,80,1,24,4,Mid,24,7,14,9
23,Yes,Travel_Rarely,1243,Research & Development,6,Bachelor,Life Sciences,1,811,Satisfied,Male,63,Highly-Involved,1,Laboratory Technician,Low,Married,1601,3445,1,Y,Yes,21,Highly-Satisfied,Satisfied,80,2,1,2,Good,0,0,0,0
24,No,Non-Travel,1092,Research & Development,9,Bachelor,Life Sciences,1,812,Satisfied,Male,60,Medium,1,Laboratory Technician,Mid,Divorced,2694,26551,1,Y,No,11,Satisfied,Satisfied,80,3,1,4,Good,1,0,0,0
52,No,Travel_Rarely,1325,Research & Development,11,Master,Life Sciences,1,813,Highly Satisfied,Female,82,Involved,2,Laboratory Technician,Satisfied,Married,3149,21821,8,Y,No,20,Highly-Satisfied,Medium,80,1,9,3,Good,5,2,1,4
50,No,Travel_Rarely,691,Research & Development,2,Bachelor,Medical,1,815,Satisfied,Male,64,Involved,4,Research Director,Satisfied,Married,17639,6881,5,Y,No,16,Satisfied,Highly-Satisfied,80,0,30,3,Good,4,3,0,3
29,Yes,Travel_Rarely,805,Research & Development,1,College,Life Sciences,1,816,Medium,Female,36,Medium,1,Laboratory Technician,Low,Married,2319,6689,1,Y,Yes,11,Satisfied,Highly-Satisfied,80,1,1,1,Good,1,0,0,0
33,No,Travel_Rarely,213,Research & Development,7,Bachelor,Medical,1,817,Satisfied,Male,49,Involved,3,Research Director,Satisfied,Married,11691,25995,0,Y,No,11,Satisfied,Highly-Satisfied,80,0,14,3,Very-Good,13,9,3,7
33,Yes,Travel_Rarely,118,Sales,16,Bachelor,Marketing,1,819,Low,Female,69,Involved,2,Sales Executive,Low,Single,5324,26507,5,Y,No,15,Satisfied,Satisfied,80,0,6,3,Good,3,2,0,2
47,No,Travel_Rarely,202,Research & Development,2,College,Other,1,820,Satisfied,Female,33,Involved,4,Manager,Highly-Satisfied,Married,16752,12982,1,Y,Yes,11,Satisfied,Satisfied,80,1,26,3,Mid,26,14,3,0
36,No,Travel_Rarely,676,Research & Development,1,Bachelor,Other,1,823,Satisfied,Female,35,Involved,2,Manufacturing Director,Mid,Married,5228,23361,0,Y,No,15,Satisfied,Low,80,1,10,2,Good,9,7,0,5
29,No,Travel_Rarely,1252,Research & Development,23,College,Life Sciences,1,824,Satisfied,Male,81,Highly-Involved,1,Research Scientist,Satisfied,Married,2700,23779,1,Y,No,24,Highly-Satisfied,Satisfied,80,1,10,3,Good,10,7,0,7
58,Yes,Travel_Rarely,286,Research & Development,2,Master,Life Sciences,1,825,Highly Satisfied,Male,31,Involved,5,Research Director,Mid,Single,19246,25761,7,Y,Yes,12,Satisfied,Highly-Satisfied,80,0,40,2,Good,31,15,13,8
35,No,Travel_Rarely,1258,Research & Development,1,Master,Life Sciences,1,826,Highly Satisfied,Female,40,Highly-Involved,1,Research Scientist,Satisfied,Single,2506,13301,3,Y,No,13,Satisfied,Satisfied,80,0,7,0,Good,2,2,2,2
42,No,Travel_Rarely,932,Research & Development,1,College,Life Sciences,1,827,Highly Satisfied,Female,43,Medium,2,Manufacturing Director,Highly-Satisfied,Married,6062,4051,9,Y,Yes,13,Satisfied,Highly-Satisfied,80,1,8,4,Good,4,3,0,2
28,Yes,Travel_Rarely,890,Research & Development,2,Master,Medical,1,828,Satisfied,Male,46,Involved,1,Research Scientist,Satisfied,Single,4382,16374,6,Y,No,17,Satisfied,Highly-Satisfied,80,0,5,3,Mid,2,2,2,1
36,No,Travel_Rarely,1041,Human Resources,13,Bachelor,Human Resources,1,829,Satisfied,Male,36,Involved,1,Human Resources,Mid,Married,2143,25527,4,Y,No,13,Satisfied,Medium,80,1,8,2,Good,5,2,0,4
32,No,Travel_Rarely,859,Research & Development,4,Bachelor,Life Sciences,1,830,Satisfied,Female,98,Medium,2,Manufacturing Director,Satisfied,Married,6162,19124,1,Y,No,12,Satisfied,Satisfied,80,1,14,3,Good,14,13,6,8
40,No,Travel_Frequently,720,Research & Development,16,Master,Medical,1,832,Low,Male,51,Medium,2,Laboratory Technician,Satisfied,Single,5094,11983,6,Y,No,14,Satisfied,Highly-Satisfied,80,0,10,6,Good,1,0,0,0
30,No,Travel_Rarely,946,Research & Development,2,Bachelor,Medical,1,833,Satisfied,Female,52,Medium,2,Manufacturing Director,Highly-Satisfied,Single,6877,20234,5,Y,Yes,24,Highly-Satisfied,Medium,80,0,12,4,Mid,0,0,0,0
45,No,Travel_Rarely,252,Research & Development,2,Bachelor,Life Sciences,1,834,Medium,Female,95,Medium,1,Research Scientist,Satisfied,Single,2274,6153,1,Y,No,14,Satisfied,Highly-Satisfied,80,0,1,3,Good,1,0,0,0
42,No,Travel_Rarely,933,Research & Development,29,Bachelor,Life Sciences,1,836,Medium,Male,98,Involved,2,Manufacturing Director,Mid,Married,4434,11806,1,Y,No,13,Satisfied,Highly-Satisfied,80,1,10,3,Mid,9,8,7,8
38,No,Travel_Frequently,471,Research & Development,12,Bachelor,Life Sciences,1,837,Low,Male,45,Medium,2,Healthcare Representative,Low,Divorced,6288,4284,2,Y,No,15,Satisfied,Satisfied,80,1,13,3,Mid,4,3,1,2
34,No,Travel_Frequently,702,Research & Development,16,Master,Life Sciences,1,838,Satisfied,Female,100,Medium,1,Research Scientist,Highly-Satisfied,Single,2553,8306,1,Y,No,16,Satisfied,Satisfied,80,0,6,3,Good,5,2,1,3
49,Yes,Travel_Rarely,1184,Sales,11,Bachelor,Marketing,1,840,Satisfied,Female,43,Involved,3,Sales Executive,Highly-Satisfied,Married,7654,5860,1,Y,No,18,Satisfied,Low,80,2,9,3,Very-Good,9,8,7,7
55,Yes,Travel_Rarely,436,Sales,2,Below College,Medical,1,842,Satisfied,Male,37,Involved,2,Sales Executive,Highly-Satisfied,Single,5160,21519,4,Y,No,16,Satisfied,Satisfied,80,0,12,3,Mid,9,7,7,3
43,No,Travel_Rarely,589,Research & Development,14,College,Life Sciences,1,843,Medium,Male,94,Involved,4,Research Director,Low,Married,17159,5200,6,Y,No,24,Highly-Satisfied,Satisfied,80,1,22,3,Good,4,1,1,0
27,No,Travel_Rarely,269,Research & Development,5,Below College,Technical Degree,1,844,Satisfied,Male,42,Medium,3,Research Director,Highly-Satisfied,Divorced,12808,8842,1,Y,Yes,16,Satisfied,Medium,80,1,9,3,Good,9,8,0,8
35,No,Travel_Rarely,950,Research & Development,7,Bachelor,Other,1,845,Satisfied,Male,59,Involved,3,Manufacturing Director,Satisfied,Single,10221,18869,3,Y,No,21,Highly-Satisfied,Medium,80,0,17,3,Very-Good,8,5,1,6
28,No,Travel_Rarely,760,Sales,2,Master,Marketing,1,846,Medium,Female,81,Involved,2,Sales Executive,Mid,Married,4779,3698,1,Y,Yes,20,Highly-Satisfied,Low,80,0,8,2,Good,8,7,7,5
34,No,Travel_Rarely,829,Human Resources,3,College,Human Resources,1,847,Satisfied,Male,88,Involved,1,Human Resources,Highly-Satisfied,Married,3737,2243,0,Y,No,19,Satisfied,Satisfied,80,1,4,1,Low,3,2,0,2
26,Yes,Travel_Frequently,887,Research & Development,5,College,Medical,1,848,Satisfied,Female,88,Medium,1,Research Scientist,Satisfied,Married,2366,20898,1,Y,Yes,14,Satisfied,Low,80,1,8,2,Good,8,7,1,7
